tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M1,64,0.1,0.2,10,1.5,2.0,newyork,4309,32.93,0.749,99.99,-99.99,21469,33.71,0.7498,100.0,-100.0,25778,12901,12877,10.983284195825897
M1,64,0.05,0.2,10,1.5,2.0,newyork,5059,33.17,0.756,100.0,-100.0,25302,33.71,0.7497,100.0,-100.0,30361,15188,15173,10.950011527947037
M1,64,0.1,0.3,10,1.5,2.0,newyork,4891,32.67,0.7398,100.0,-100.0,24300,33.7,0.7487,100.0,-100.0,29191,14616,14575,10.966489671474084
M5,64,0.1,0.3,5,1.0,3.0,asian,3461,24.91,0.7533,99.98,-99.98,16547,24.87,0.7485,100.0,-100.0,20008,10047,9961,6.334596161535385
M5,64,0.05,0.3,5,1.0,4.0,asian,3474,20.24,0.7837,99.97,-99.97,16428,19.58,0.7484,100.0,-100.0,19902,10009,9893,8.052366596321978
M5,128,0.05,0.3,10,1.0,3.0,asian,642,26.01,0.7969,74.18,-72.17,3524,24.91,0.7479,99.98,-99.98,4166,2095,2071,6.061641862698031
M5,64,0.05,0.3,10,1.0,3.0,asian,950,25.68,0.7905,87.34,-85.71,4779,24.82,0.7477,100.0,-100.0,5729,2891,2838,6.432658404608134
M1,64,0.1,0.3,5,1.5,2.0,newyork,17367,33.32,0.7582,100.0,-100.0,85534,33.72,0.7475,100.0,-100.0,102901,51510,51391,10.916877387003042
M1,64,0.05,0.3,5,1.5,2.0,newyork,17370,33.34,0.758,100.0,-100.0,84637,33.71,0.7473,100.0,-100.0,102007,51054,50953,10.9
M5,64,0.1,0.2,10,1.0,2.0,asian,727,34.25,0.7643,77.36,-76.46,3635,34.0,0.7467,99.96,-99.96,4362,2189,2173,4.3500000000000005
M1,64,0.05,0.2,5,1.5,2.0,newyork,15406,33.28,0.7572,100.0,-100.0,75049,33.69,0.7462,100.0,-100.0,90455,45229,45226,10.9
M1,64,0.1,0.2,5,1.5,2.0,newyork,15272,33.2,0.7552,100.0,-100.0,74973,33.69,0.7459,100.0,-100.0,90245,45139,45106,10.916922821208932
M1,64,0.05,0.3,10,1.5,2.0,newyork,5704,32.87,0.7448,100.0,-100.0,28334,33.6,0.7455,100.0,-100.0,34038,17057,16981,10.96648451730419
M5,64,0.05,0.3,5,1.0,3.0,asian,3474,25.04,0.7586,99.98,-99.97,16428,24.8,0.7452,100.0,-100.0,19902,10009,9893,6.269822128429303
M5,64,0.05,0.2,5,1.0,3.0,asian,2992,25.13,0.7615,99.92,-99.91,14294,24.78,0.7451,100.0,-100.0,17286,8701,8585,6.286544024065718
M5,64,0.1,0.3,10,1.0,2.0,asian,851,34.08,0.7583,83.08,-82.4,4182,33.96,0.7439,99.99,-99.99,5033,2524,2509,4.31835883171071
M5,128,0.05,0.2,5,1.0,2.0,asian,2971,34.3,0.7679,99.71,-99.7,13027,33.94,0.74,100.0,-100.0,15998,8021,7977,4.174284285535692
M5,128,0.1,0.2,10,1.0,3.0,asian,491,27.7,0.8633,52.69,-49.01,2606,24.67,0.7385,99.88,-99.88,3097,1556,1541,6.058540523086859
M5,64,0.05,0.2,10,1.0,3.0,asian,808,25.12,0.7675,85.71,-84.04,4188,24.55,0.7382,100.0,-100.0,4996,2532,2464,6.461729383506804
M5,128,0.1,0.2,10,1.0,2.0,asian,491,35.85,0.8039,56.91,-55.35,2606,33.84,0.7374,99.73,-99.71,3097,1556,1541,4.110978366160801
M5,64,0.05,0.3,10,1.0,2.0,asian,950,35.16,0.7948,81.69,-80.58,4779,33.71,0.7369,100.0,-100.0,5729,2891,2838,4.299493803456101
M1,64,0.1,0.2,10,1.0,4.0,newyork,4309,20.61,0.7602,100.0,-100.0,21469,20.8,0.7364,100.0,-100.0,25778,12901,12877,9.833431608348205
M1,64,0.05,0.2,5,1.0,4.0,newyork,15406,20.3,0.7395,100.0,-100.0,75049,20.86,0.736,100.0,-100.0,90455,45229,45226,9.882968326792328
M5,128,0.05,0.3,10,1.0,2.0,asian,642,34.89,0.7767,71.12,-70.07,3524,33.8,0.7355,99.97,-99.96,4166,2095,2071,4.115410465674508
M1,64,0.1,0.2,5,1.0,4.0,newyork,15272,20.21,0.7362,100.0,-100.0,74973,20.84,0.7355,100.0,-100.0,90245,45139,45106,9.900000000000002
M5,128,0.1,0.2,5,1.0,2.0,asian,2973,34.48,0.773,99.67,-99.66,13095,33.76,0.7345,100.0,-100.0,16068,8058,8010,4.192513069454816
M1,64,0.1,0.3,5,1.0,4.0,newyork,17367,20.37,0.7424,100.0,-100.0,85534,20.78,0.7335,100.0,-100.0,102901,51510,51391,9.9
M1,64,0.05,0.3,5,1.0,4.0,newyork,17370,20.39,0.7425,100.0,-100.0,84637,20.79,0.7334,100.0,-100.0,102007,51054,50953,9.882971756840217
M5,64,0.1,0.2,5,1.0,2.0,asian,2975,33.75,0.7394,99.87,-99.86,14301,33.61,0.7322,100.0,-100.0,17276,8675,8601,4.268881685575365
M1,64,0.05,0.2,10,1.0,4.0,newyork,5059,20.52,0.755,100.0,-100.0,25302,20.7,0.7313,100.0,-100.0,30361,15188,15173,9.799999999999999
M5,64,0.1,0.3,5,1.0,2.0,asian,3461,33.31,0.7261,99.97,-99.97,16547,33.58,0.7309,100.0,-100.0,20008,10047,9961,4.251894242303079
M5,128,0.05,0.3,5,1.0,2.0,asian,3535,34.37,0.7695,99.9,-99.9,15517,33.66,0.7302,100.0,-100.0,19052,9550,9502,4.2556634474070965
M1,64,0.1,0.3,10,1.0,4.0,newyork,4891,20.32,0.7445,100.0,-100.0,24300,20.65,0.7297,100.0,-100.0,29191,14616,14575,9.9
M1,64,0.1,0.2,10,1.5,4.0,all,12569,19.08,0.7702,100.0,-100.0,62641,18.96,0.7292,100.0,-100.0,75210,37623,37587,19.133423746842176
M5,64,0.05,0.2,10,1.0,2.0,asian,808,35.27,0.7988,75.92,-74.5,4188,33.43,0.729,99.99,-99.99,4996,2532,2464,4.313210568454765
M1,64,0.05,0.2,10,1.5,4.0,all,14586,18.98,0.7625,100.0,-100.0,73420,18.91,0.7288,100.0,-100.0,88006,44021,43985,19.11657386996341
M5,64,0.05,0.3,5,1.0,2.0,asian,3474,33.77,0.7408,99.96,-99.95,16428,33.51,0.7282,100.0,-100.0,19902,10009,9893,4.252366596321978
M1,64,0.05,0.3,10,1.5,4.0,all,16590,19.02,0.7618,100.0,-100.0,83075,18.91,0.7279,100.0,-100.0,99665,49846,49819,19.1
M5,128,0.1,0.3,5,1.0,2.0,asian,3535,34.54,0.7747,99.88,-99.88,15697,33.57,0.7272,100.0,-100.0,19232,9644,9588,4.173523294509152
M1,64,0.1,0.3,10,1.5,4.0,all,14450,19.14,0.7689,100.0,-100.0,71654,18.94,0.7265,100.0,-100.0,86104,43061,43043,19.11678203103224
M5,128,0.1,0.3,10,1.0,3.0,asian,582,27.15,0.841,62.98,-60.11,3093,24.38,0.726,99.98,-99.98,3675,1848,1827,5.92669387755102
M5,64,0.05,0.2,5,1.0,2.0,asian,2992,34.16,0.753,99.83,-99.81,14294,33.42,0.726,100.0,-100.0,17286,8701,8585,4.269235219252574
M1,64,0.05,0.3,10,1.0,4.0,newyork,5704,20.25,0.7408,100.0,-100.0,28334,20.57,0.7249,100.0,-100.0,34038,17057,16981,9.86648451730419
M1,64,0.1,0.3,5,1.5,4.0,all,51884,19.01,0.7493,100.0,-100.0,254908,18.93,0.7229,100.0,-100.0,306792,153385,153407,18.967647135518526
M1,64,0.05,0.3,5,1.5,4.0,all,51578,19.03,0.749,100.0,-100.0,252645,18.92,0.7218,100.0,-100.0,304223,152107,152116,18.95086203212775
M1,64,0.1,0.2,5,1.5,4.0,all,45149,18.98,0.7506,100.0,-100.0,221979,18.87,0.7212,100.0,-100.0,267128,133513,133615,19.050704905513463
M5,128,0.1,0.3,10,1.0,2.0,asian,582,36.25,0.8202,59.89,-58.44,3093,33.33,0.7198,99.94,-99.94,3675,1848,1827,4.06334693877551
M1,64,0.05,0.2,5,1.5,4.0,all,45292,19.01,0.7502,100.0,-100.0,222240,18.84,0.7196,100.0,-100.0,267532,133729,133803,18.950788690698683
M1,64,0.1,0.2,10,1.5,3.0,all,12569,25.17,0.7463,100.0,-100.0,62641,25.07,0.7158,100.0,-100.0,75210,37623,37587,14.933423746842175
M1,64,0.05,0.2,10,1.5,3.0,all,14586,25.04,0.7403,100.0,-100.0,73420,25.0,0.7141,100.0,-100.0,88006,44021,43985,14.916573869963411
M1,64,0.1,0.2,10,1.0,3.0,newyork,4309,25.53,0.7197,100.0,-100.0,21469,26.06,0.7119,100.0,-100.0,25778,12901,12877,7.283284195825897
M1,64,0.05,0.2,5,1.0,3.0,newyork,15406,25.48,0.7147,100.0,-100.0,75049,26.14,0.711,100.0,-100.0,90455,45229,45226,7.182968326792328
M1,64,0.05,0.3,10,1.5,3.0,all,16590,25.0,0.7378,100.0,-100.0,83075,24.96,0.7109,100.0,-100.0,99665,49846,49819,14.916645763307079
M1,64,0.1,0.3,10,1.5,3.0,all,14450,25.2,0.7457,100.0,-100.0,71654,24.98,0.7108,100.0,-100.0,86104,43061,43043,14.933564062064482
M1,64,0.1,0.2,5,1.0,3.0,newyork,15272,25.38,0.7107,100.0,-100.0,74973,26.12,0.7105,100.0,-100.0,90245,45139,45106,7.2
M1,64,0.1,0.3,5,1.0,3.0,newyork,17367,25.55,0.7164,100.0,-100.0,85534,26.09,0.7096,100.0,-100.0,102901,51510,51391,7.283122612996958
M1,64,0.05,0.3,5,1.0,3.0,newyork,17370,25.6,0.718,100.0,-100.0,84637,26.09,0.7095,100.0,-100.0,102007,51054,50953,7.282971756840217
M1,64,0.05,0.3,10,1.0,2.0,london,6558,33.29,0.71,100.0,-100.0,32301,34.36,0.7086,100.0,-100.0,38859,19427,19432,4.18312360071026
M1,64,0.1,0.3,10,1.0,3.0,newyork,4891,25.23,0.7076,100.0,-100.0,24300,25.98,0.7084,100.0,-100.0,29191,14616,14575,7.266489671474084
M1,64,0.05,0.2,10,1.0,2.0,london,5798,33.7,0.7237,100.0,-100.0,28701,34.34,0.7082,100.0,-100.0,34499,17249,17250,4.1
M1,64,0.1,0.2,5,1.5,3.0,all,45149,25.03,0.7342,100.0,-100.0,221979,25.02,0.7082,100.0,-100.0,267128,133513,133615,14.867606540684616
M1,64,0.1,0.3,10,1.0,2.0,london,5750,33.77,0.7256,100.0,-100.0,27779,34.34,0.708,100.0,-100.0,33529,16774,16755,4.117149333412867
M1,64,0.1,0.2,10,1.0,2.0,london,5050,33.9,0.7309,100.0,-100.0,24494,34.32,0.7077,100.0,-100.0,29544,14793,14751,4.1170931492011915
M1,64,0.1,0.3,5,1.5,3.0,all,51884,25.06,0.7333,100.0,-100.0,254908,25.01,0.7073,100.0,-100.0,306792,153385,153407,14.867647135518528
M1,64,0.05,0.2,10,1.0,3.0,newyork,5059,25.66,0.7249,100.0,-100.0,25302,25.97,0.7071,100.0,-100.0,30361,15188,15173,7.250011527947038
M1,64,0.05,0.3,5,1.0,2.0,london,19901,33.98,0.7273,100.0,-100.0,96731,34.38,0.7068,100.0,-100.0,116632,58299,58333,4.117063070169421
M1,64,0.05,0.2,5,1.5,3.0,all,45292,25.04,0.7332,100.0,-100.0,222240,24.99,0.7067,100.0,-100.0,267532,133729,133803,14.850788690698684
M1,64,0.05,0.3,5,1.5,3.0,all,51578,25.04,0.732,100.0,-100.0,252645,25.01,0.7065,100.0,-100.0,304223,152107,152116,14.867816042836997
M1,64,0.05,0.2,5,1.0,2.0,london,17573,34.11,0.7324,100.0,-100.0,85654,34.36,0.7061,100.0,-100.0,103227,51575,51652,4.117023646914083
M1,64,0.1,0.3,5,1.0,2.0,london,20106,34.08,0.7312,100.0,-100.0,97829,34.34,0.7057,100.0,-100.0,117935,58969,58966,4.117048374104379
M1,64,0.1,0.2,5,1.0,2.0,london,17612,34.18,0.7354,100.0,-100.0,85750,34.3,0.7044,100.0,-100.0,103362,51661,51701,4.117039143979412
M1,64,0.05,0.3,10,1.0,3.0,newyork,5704,25.37,0.7122,100.0,-100.0,28334,25.86,0.7025,100.0,-100.0,34038,17057,16981,7.249726775956284
M1,64,0.1,0.2,10,1.5,2.0,all,12569,33.69,0.6988,100.0,-100.0,62641,34.08,0.6804,100.0,-100.0,75210,37623,37587,10.1
M1,64,0.1,0.2,5,1.5,4.0,asian,15501,20.24,0.7023,100.0,-100.0,76721,19.97,0.6784,100.0,-100.0,92222,46049,46173,16.384041768775347
M1,64,0.1,0.3,5,1.5,4.0,asian,17814,20.32,0.7041,100.0,-100.0,88186,19.97,0.678,100.0,-100.0,106000,52941,53059,16.384028301886794
M1,64,0.05,0.2,10,1.5,2.0,all,14586,33.67,0.6978,100.0,-100.0,73420,33.95,0.6772,100.0,-100.0,88006,44021,43985,10.083426130036589
M1,64,0.1,0.3,10,1.5,2.0,all,14450,33.56,0.6926,100.0,-100.0,71654,34.03,0.6769,100.0,-100.0,86104,43061,43043,10.1
M1,64,0.1,0.2,10,1.5,4.0,asian,4298,20.17,0.7096,100.0,-100.0,21651,19.76,0.6756,100.0,-100.0,25949,12991,12958,16.68343674130024
M1,64,0.05,0.3,5,1.5,4.0,asian,17716,20.38,0.7063,100.0,-100.0,87457,19.9,0.6752,100.0,-100.0,105173,52539,52634,16.28422313711694
M1,64,0.05,0.3,10,1.5,2.0,all,16590,33.53,0.6916,100.0,-100.0,83075,33.94,0.6751,100.0,-100.0,99665,49846,49819,10.083354236692921
M1,64,0.05,0.2,5,1.5,4.0,asian,15561,20.31,0.7038,100.0,-100.0,76819,19.86,0.674,100.0,-100.0,92380,46146,46234,16.28422277549253
M1,64,0.1,0.3,10,1.5,4.0,asian,4948,20.13,0.7059,100.0,-100.0,24940,19.75,0.6738,100.0,-100.0,29888,14973,14915,16.683444860813704
M1,64,0.05,0.3,10,1.5,4.0,asian,5623,20.2,0.7103,100.0,-100.0,28748,19.68,0.6724,100.0,-100.0,34371,17196,17175,16.6
M1,64,0.05,0.2,10,1.5,4.0,asian,4969,20.19,0.7101,100.0,-100.0,25295,19.63,0.6709,100.0,-100.0,30264,15148,15116,16.6
M1,64,0.1,0.2,5,1.5,2.0,all,45149,33.89,0.6949,100.0,-100.0,221979,33.91,0.6686,100.0,-100.0,267128,133513,133615,9.967606540684617
M1,64,0.1,0.3,5,1.5,2.0,all,51884,33.84,0.6914,100.0,-100.0,254908,33.9,0.6674,100.0,-100.0,306792,153385,153407,10.050735351638895
M1,64,0.1,0.2,10,1.0,2.0,newyork,4309,34.16,0.6867,100.0,-100.0,21469,34.61,0.6672,100.0,-100.0,25778,12901,12877,4.683284195825898
M1,64,0.05,0.2,5,1.5,2.0,all,45292,33.89,0.6943,100.0,-100.0,222240,33.85,0.6667,100.0,-100.0,267532,133729,133803,9.950788690698682
M1,64,0.05,0.3,5,1.5,2.0,all,51578,33.85,0.6909,100.0,-100.0,252645,33.87,0.666,100.0,-100.0,304223,152107,152116,10.0339080214185
M1,64,0.1,0.3,10,1.0,2.0,newyork,4891,33.94,0.6785,100.0,-100.0,24300,34.58,0.6656,100.0,-100.0,29191,14616,14575,4.666489671474085
M1,64,0.05,0.2,10,1.0,2.0,newyork,5059,33.86,0.6778,100.0,-100.0,25302,34.4,0.6596,100.0,-100.0,30361,15188,15173,4.683337175982347
M1,64,0.1,0.3,5,1.0,2.0,newyork,17367,34.1,0.6784,100.0,-100.0,85534,34.48,0.6596,100.0,-100.0,102901,51510,51391,4.683122612996958
M1,64,0.1,0.2,10,1.0,4.0,all,12569,21.04,0.6933,100.0,-100.0,62641,21.05,0.6593,100.0,-100.0,75210,37623,37587,9.033423746842177
M1,64,0.05,0.2,5,1.0,2.0,newyork,15406,33.96,0.675,100.0,-100.0,75049,34.49,0.6591,100.0,-100.0,90455,45229,45226,4.682968326792327
M1,64,0.05,0.3,5,1.0,2.0,newyork,17370,34.07,0.6773,100.0,-100.0,84637,34.47,0.6591,100.0,-100.0,102007,51054,50953,4.682971756840217
M1,64,0.1,0.2,5,1.0,2.0,newyork,15272,34.03,0.6768,100.0,-100.0,74973,34.48,0.659,100.0,-100.0,90245,45139,45106,4.683077178791069
M1,64,0.05,0.2,10,1.0,4.0,all,14586,20.99,0.6905,100.0,-100.0,73420,21.01,0.6582,100.0,-100.0,88006,44021,43985,9.01657386996341
M1,64,0.05,0.3,10,1.0,2.0,newyork,5704,33.7,0.6707,100.0,-100.0,28334,34.33,0.6569,100.0,-100.0,34038,17057,16981,4.66648451730419
M1,64,0.1,0.2,5,1.5,3.0,asian,15501,25.84,0.6744,100.0,-100.0,76721,25.64,0.6548,100.0,-100.0,92222,46049,46173,12.800850122530417
M1,64,0.05,0.3,10,1.0,4.0,all,16590,20.93,0.6856,100.0,-100.0,83075,20.96,0.6545,100.0,-100.0,99665,49846,49819,9.0
M1,64,0.1,0.2,10,1.5,3.0,asian,4298,25.48,0.6704,100.0,-100.0,21651,25.5,0.6545,100.0,-100.0,25949,12991,12958,13.049689776099273
M1,64,0.1,0.3,10,1.0,4.0,all,14450,21.04,0.6896,100.0,-100.0,71654,20.97,0.6542,100.0,-100.0,86104,43061,43043,9.01678203103224
M1,64,0.1,0.3,5,1.5,3.0,asian,17814,25.98,0.6775,100.0,-100.0,88186,25.61,0.6532,100.0,-100.0,106000,52941,53059,12.734445283018868
M1,64,0.1,0.2,5,1.0,4.0,all,45149,20.83,0.6732,100.0,-100.0,221979,21.03,0.6516,100.0,-100.0,267128,133513,133615,9.050704905513463
M1,64,0.05,0.2,5,1.0,4.0,all,45292,20.87,0.6742,100.0,-100.0,222240,21.03,0.6511,100.0,-100.0,267532,133729,133803,9.033859127132455
M1,64,0.05,0.2,5,1.5,3.0,asian,15561,25.88,0.6742,100.0,-100.0,76819,25.54,0.651,100.0,-100.0,92380,46146,46234,12.717911885689542
M1,64,0.1,0.3,10,1.5,3.0,asian,4948,25.61,0.6732,100.0,-100.0,24940,25.44,0.651,100.0,-100.0,29888,14973,14915,13.049665417558888
M1,64,0.05,0.3,5,1.5,3.0,asian,17716,26.01,0.6779,100.0,-100.0,87457,25.55,0.6508,100.0,-100.0,105173,52539,52634,12.717912391963717
M1,64,0.1,0.3,5,1.0,4.0,all,51884,20.9,0.6734,100.0,-100.0,254908,21.03,0.6503,100.0,-100.0,306792,153385,153407,9.050735351638895
M1,64,0.05,0.2,10,1.5,3.0,asian,4969,25.32,0.6644,100.0,-100.0,25295,25.38,0.6499,100.0,-100.0,30264,15148,15116,13.049256542426646
M1,64,0.05,0.3,5,1.0,4.0,all,51578,20.91,0.6734,100.0,-100.0,252645,21.03,0.6499,100.0,-100.0,304223,152107,152116,9.0339080214185
M1,64,0.05,0.3,10,1.5,3.0,asian,5623,25.41,0.6676,100.0,-100.0,28748,25.41,0.6497,100.0,-100.0,34371,17196,17175,13.04907916557563
M1,64,0.1,0.2,10,1.0,3.0,all,12569,26.14,0.658,100.0,-100.0,62641,26.38,0.6319,100.0,-100.0,75210,37623,37587,6.8
M1,64,0.05,0.2,10,1.0,3.0,all,14586,26.31,0.6637,100.0,-100.0,73420,26.32,0.6305,100.0,-100.0,88006,44021,43985,6.783426130036588
M1,64,0.1,0.3,10,1.0,3.0,all,14450,26.01,0.6508,100.0,-100.0,71654,26.33,0.6283,100.0,-100.0,86104,43061,43043,6.783217968967759
M1,64,0.05,0.3,10,1.0,3.0,all,16590,26.09,0.654,100.0,-100.0,83075,26.28,0.6273,100.0,-100.0,99665,49846,49819,6.783354236692921
M1,64,0.1,0.2,5,1.0,3.0,all,45149,26.14,0.6467,100.0,-100.0,221979,26.34,0.6235,100.0,-100.0,267128,133513,133615,6.7338032703423085
M1,64,0.05,0.2,5,1.0,3.0,all,45292,26.23,0.6489,100.0,-100.0,222240,26.33,0.6229,100.0,-100.0,267532,133729,133803,6.716929563566228
M1,64,0.1,0.3,5,1.0,3.0,all,51884,26.16,0.6448,100.0,-100.0,254908,26.32,0.6218,100.0,-100.0,306792,153385,153407,6.733823567759265
M1,64,0.05,0.3,5,1.0,3.0,all,51578,26.22,0.6462,100.0,-100.0,252645,26.32,0.6211,100.0,-100.0,304223,152107,152116,6.7339080214184985
M1,64,0.1,0.2,10,1.5,2.0,asian,4298,34.09,0.6174,100.0,-100.0,21651,34.2,0.6065,100.0,-100.0,25949,12991,12958,8.849689776099272
M1,64,0.1,0.3,10,1.5,2.0,asian,4948,33.95,0.613,100.0,-100.0,24940,34.18,0.6046,100.0,-100.0,29888,14973,14915,8.83311027837259
M1,64,0.1,0.2,5,1.5,2.0,asian,15501,34.22,0.6121,100.0,-100.0,76721,34.27,0.6037,100.0,-100.0,92222,46049,46173,8.700850122530415
M1,64,0.1,0.3,5,1.5,2.0,asian,17814,34.28,0.6127,100.0,-100.0,88186,34.26,0.6025,100.0,-100.0,106000,52941,53059,8.70083396226415
M1,64,0.05,0.3,10,1.5,2.0,asian,5623,33.88,0.6106,100.0,-100.0,28748,34.06,0.6015,100.0,-100.0,34371,17196,17175,8.832719443717087
M1,64,0.05,0.2,10,1.5,2.0,asian,4969,33.93,0.6128,100.0,-100.0,25295,34.01,0.6014,100.0,-100.0,30264,15148,15116,8.832837694951097
M1,64,0.05,0.2,5,1.5,2.0,asian,15561,34.18,0.6101,100.0,-100.0,76819,34.16,0.6005,100.0,-100.0,92380,46146,46234,8.68422277549253
M1,64,0.05,0.3,5,1.5,2.0,asian,17716,34.28,0.6119,100.0,-100.0,87457,34.18,0.6002,100.0,-100.0,105173,52539,52634,8.68422313711694
M1,64,0.05,0.2,10,1.0,4.0,asian,4969,21.45,0.6112,100.0,-100.0,25295,21.34,0.5894,100.0,-100.0,30264,15148,15116,8.049256542426646
M1,64,0.05,0.3,10,1.0,4.0,asian,5623,21.66,0.6169,100.0,-100.0,28748,21.36,0.5888,100.0,-100.0,34371,17196,17175,8.032719443717086
M1,64,0.1,0.2,10,1.0,4.0,asian,4298,21.34,0.6071,100.0,-100.0,21651,21.26,0.5861,100.0,-100.0,25949,12991,12958,8.033126517399515
M1,64,0.05,0.3,5,1.0,4.0,asian,17716,21.76,0.6093,100.0,-100.0,87457,21.4,0.5856,100.0,-100.0,105173,52539,52634,7.867378509693552
M1,64,0.1,0.3,5,1.0,4.0,asian,17814,21.65,0.6059,100.0,-100.0,88186,21.39,0.5855,100.0,-100.0,106000,52941,53059,7.884028301886793
M1,64,0.1,0.3,10,1.0,4.0,asian,4948,21.56,0.6135,100.0,-100.0,24940,21.27,0.5853,100.0,-100.0,29888,14973,14915,7.949665417558887
M1,64,0.1,0.2,5,1.0,4.0,asian,15501,21.5,0.6019,100.0,-100.0,76721,21.35,0.585,100.0,-100.0,92222,46049,46173,7.867233415020276
M1,64,0.05,0.2,5,1.0,4.0,asian,15561,21.62,0.606,100.0,-100.0,76819,21.35,0.5848,100.0,-100.0,92380,46146,46234,7.8673782203940235
M1,64,0.1,0.2,10,1.0,2.0,all,12569,34.39,0.5999,100.0,-100.0,62641,34.7,0.569,100.0,-100.0,75210,37623,37587,4.416711873421088
M1,64,0.05,0.2,10,1.0,2.0,all,14586,34.4,0.5995,100.0,-100.0,73420,34.68,0.5689,100.0,-100.0,88006,44021,43985,4.483426130036588
M1,64,0.1,0.3,10,1.0,2.0,all,14450,34.24,0.5925,100.0,-100.0,71654,34.69,0.5665,100.0,-100.0,86104,43061,43043,4.48321796896776
M1,64,0.05,0.3,10,1.0,2.0,all,16590,34.12,0.5893,100.0,-100.0,83075,34.65,0.5664,100.0,-100.0,99665,49846,49819,4.4833542366929215
M1,64,0.1,0.2,5,1.0,2.0,all,45149,34.48,0.5885,100.0,-100.0,221979,34.58,0.5581,100.0,-100.0,267128,133513,133615,4.416901635171154
M1,64,0.05,0.2,5,1.0,2.0,all,45292,34.49,0.5881,100.0,-100.0,222240,34.59,0.5579,100.0,-100.0,267532,133729,133803,4.416929563566228
M1,64,0.1,0.3,5,1.0,2.0,all,51884,34.44,0.5847,100.0,-100.0,254908,34.58,0.5569,100.0,-100.0,306792,153385,153407,4.416911783879632
M1,64,0.05,0.3,5,1.0,2.0,all,51578,34.45,0.5843,100.0,-100.0,252645,34.58,0.5563,100.0,-100.0,304223,152107,152116,4.416954010709249
M1,64,0.05,0.2,10,1.0,3.0,asian,4969,26.75,0.5755,100.0,-100.0,25295,26.6,0.5555,100.0,-100.0,30264,15148,15116,6.0328376949510965
M1,64,0.05,0.3,10,1.0,3.0,asian,5623,26.75,0.5746,100.0,-100.0,28748,26.65,0.5555,100.0,-100.0,34371,17196,17175,6.016359721858543
M1,64,0.1,0.3,10,1.0,3.0,asian,4948,26.5,0.5672,100.0,-100.0,24940,26.63,0.5545,100.0,-100.0,29888,14973,14915,6.016555139186295
M1,64,0.1,0.2,10,1.0,3.0,asian,4298,26.34,0.5638,100.0,-100.0,21651,26.56,0.5538,100.0,-100.0,25949,12991,12958,6.0331265173995146
M1,64,0.05,0.2,5,1.0,3.0,asian,15561,26.68,0.5627,100.0,-100.0,76819,26.67,0.5525,100.0,-100.0,92380,46146,46234,5.867378220394025
M1,64,0.1,0.2,5,1.0,3.0,asian,15501,26.48,0.5581,100.0,-100.0,76721,26.66,0.5524,100.0,-100.0,92222,46049,46173,5.867233415020277
M1,64,0.05,0.3,5,1.0,3.0,asian,17716,26.75,0.5638,100.0,-100.0,87457,26.68,0.5519,100.0,-100.0,105173,52539,52634,5.867378509693552
M1,64,0.1,0.3,5,1.0,3.0,asian,17814,26.6,0.5603,100.0,-100.0,88186,26.68,0.5518,100.0,-100.0,106000,52941,53059,5.867222641509434
M1,64,0.05,0.2,10,1.0,2.0,asian,4969,34.47,0.4908,100.0,-100.0,25295,35.01,0.4847,100.0,-100.0,30264,15148,15116,3.932837694951097
M1,64,0.05,0.3,10,1.0,2.0,asian,5623,34.31,0.486,100.0,-100.0,28748,35.0,0.4831,100.0,-100.0,34371,17196,17175,3.916359721858544
M1,64,0.1,0.2,10,1.0,2.0,asian,4298,34.09,0.4835,100.0,-100.0,21651,34.88,0.4816,100.0,-100.0,25949,12991,12958,3.9496897760992717
M1,64,0.1,0.3,10,1.0,2.0,asian,4948,34.2,0.4841,100.0,-100.0,24940,34.91,0.4807,100.0,-100.0,29888,14973,14915,3.9331102783725913
M1,64,0.05,0.2,5,1.0,2.0,asian,15561,34.61,0.4815,100.0,-100.0,76819,34.89,0.477,100.0,-100.0,92380,46146,46234,3.916844555098506
M1,64,0.1,0.2,5,1.0,2.0,asian,15501,34.44,0.4791,100.0,-100.0,76721,34.89,0.477,100.0,-100.0,92222,46049,46173,3.933616707510138
M1,64,0.1,0.3,5,1.0,2.0,asian,17814,34.53,0.4796,100.0,-100.0,88186,34.87,0.4756,100.0,-100.0,106000,52941,53059,3.9336113207547165
M1,64,0.05,0.3,5,1.0,2.0,asian,17716,34.64,0.481,100.0,-100.0,87457,34.87,0.4755,100.0,-100.0,105173,52539,52634,3.916844627423388
